Trial,S1_val,S1_std,S2_val,S2_std
698,-8.97,0.00,-8.97,3.00
699,-8.97,0.00,-8.97,3.00
700,-8.97,0.00,-8.97,3.00
701,-8.97,0.00,-8.97,4.00
702,-8.97,0.00,-8.97,4.00
703,-8.97,0.00,-8.97,4.00
704,-8.97,0.00,-8.97,4.00
705,-8.97,0.00,-8.97,4.00
706,-8.97,0.00,-8.97,4.00
707,-8.97,0.00,-8.97,4.00
708,-8.97,0.00,-8.97,4.00
709,-8.97,0.00,-8.97,4.00
710,-8.97,0.00,-8.97,4.00
711,-8.97,0.00,-8.97,4.00
712,-8.97,0.00,-8.97,4.00
713,-8.97,0.00,-8.97,4.00
714,-8.97,0.00,-8.97,4.00
715,-8.97,0.00,-8.97,4.00
716,-8.97,0.00,-8.97,4.00
717,-8.97,0.00,-8.97,4.00
718,-8.97,0.00,-8.97,4.00
719,-8.97,0.00,-8.97,4.00
720,-8.97,0.00,-8.97,4.00
721,-8.97,0.00,-8.97,4.00
722,-8.97,0.00,-8.97,4.00
723,-8.97,0.00,-8.97,4.00
724,-8.97,0.00,-8.97,4.00
725,-8.97,0.00,-8.97,4.00
726,-8.97,0.00,-8.97,4.00
727,-8.97,0.00,-8.97,4.00
728,-8.97,0.00,-8.97,4.00
729,-8.97,0.00,-8.97,4.00
730,-8.97,0.00,-8.97,4.00
731,-8.97,0.00,-8.97,4.00
732,-8.97,0.00,-8.97,4.00
733,-8.97,0.00,-8.97,4.00
734,-8.97,0.00,-8.97,4.00
735,-8.97,0.00,-8.97,4.00
736,-8.97,0.00,-8.97,4.00
737,-8.97,0.00,-8.97,4.00
738,-8.97,0.00,-8.97,4.00
739,-8.97,0.00,-8.97,4.00
740,-8.97,0.00,-8.97,4.00
741,-8.97,0.00,-8.97,4.00
742,-8.97,0.00,-8.97,4.00
743,-8.97,0.00,-8.97,4.00
744,-8.97,0.00,-8.97,4.00
745,-8.97,0.00,-8.97,4.00
746,-8.97,0.00,-8.97,4.00
747,-8.97,0.00,-8.97,4.00
748,-8.97,0.00,-8.97,4.00
749,-8.97,0.00,-8.97,4.00
750,-8.97,0.00,-8.97,4.00
751,-8.46,0.00,-8.46,0.00
752,-8.46,0.00,-8.46,0.00
753,-8.46,0.00,-8.46,0.00
754,-8.46,0.00,-8.46,0.00
755,-8.46,0.00,-8.46,0.00
756,-8.46,0.00,-8.46,0.00
757,-8.46,0.00,-8.46,0.00
758,-8.46,0.00,-8.46,0.00
759,-8.46,0.00,-8.46,0.00
760,-8.46,0.00,-8.46,0.00
761,-8.46,0.00,-8.46,0.00
762,-8.46,0.00,-8.46,0.00
763,-8.46,0.00,-8.46,0.00
764,-8.46,0.00,-8.46,0.00
765,-8.46,0.00,-8.46,0.00
766,-8.46,0.00,-8.46,0.00
767,-8.46,0.00,-8.46,0.00
768,-8.46,0.00,-8.46,0.00
769,-8.46,0.00,-8.46,0.00
770,-8.46,0.00,-8.46,0.00
771,-8.46,0.00,-8.46,0.00
772,-8.46,0.00,-8.46,0.00
773,-8.46,0.00,-8.46,0.00
774,-8.46,0.00,-8.46,0.00
775,-8.46,0.00,-8.46,0.00
776,-8.46,0.00,-8.46,0.00
777,-8.46,0.00,-8.46,0.00
778,-8.46,0.00,-8.46,0.00
779,-8.46,0.00,-8.46,0.00
780,-8.46,0.00,-8.46,0.00
781,-8.46,0.00,-8.46,0.00
782,-8.46,0.00,-8.46,0.00
783,-8.46,0.00,-8.46,0.00
784,-8.46,0.00,-8.46,0.00
785,-8.46,0.00,-8.46,0.00
786,-8.46,0.00,-8.46,0.00
787,-8.46,0.00,-8.46,0.00
788,-8.46,0.00,-8.46,0.00
789,-8.46,0.00,-8.46,0.00
790,-8.46,0.00,-8.46,0.00
791,-8.46,0.00,-8.46,0.00
792,-8.46,0.00,-8.46,0.00
793,-8.46,0.00,-8.46,0.00
794,-8.46,0.00,-8.46,0.00
795,-8.46,0.00,-8.46,0.00
796,-8.46,0.00,-8.46,0.00
797,-8.46,0.00,-8.46,0.00
798,-8.46,0.00,-8.46,0.00
799,-8.46,0.00,-8.46,0.00
800,-8.46,0.00,-8.46,0.00
801,-8.46,0.00,-8.46,1.00
802,-8.46,0.00,-8.46,1.00
803,-8.46,0.00,-8.46,1.00
804,-8.46,0.00,-8.46,1.00
805,-8.46,0.00,-8.46,1.00
806,-8.46,0.00,-8.46,1.00
807,-8.46,0.00,-8.46,1.00
808,-8.46,0.00,-8.46,1.00
809,-8.46,0.00,-8.46,1.00
810,-8.46,0.00,-8.46,1.00
811,-8.46,0.00,-8.46,1.00
812,-8.46,0.00,-8.46,1.00
813,-8.46,0.00,-8.46,1.00
814,-8.46,0.00,-8.46,1.00
815,-8.46,0.00,-8.46,1.00
816,-8.46,0.00,-8.46,1.00
817,-8.46,0.00,-8.46,1.00
818,-8.46,0.00,-8.46,1.00
819,-8.46,0.00,-8.46,1.00
820,-8.46,0.00,-8.46,1.00
821,-8.46,0.00,-8.46,1.00
822,-8.46,0.00,-8.46,1.00
823,-8.46,0.00,-8.46,1.00
824,-8.46,0.00,-8.46,1.00
825,-8.46,0.00,-8.46,1.00
826,-8.46,0.00,-8.46,1.00
827,-8.46,0.00,-8.46,1.00
828,-8.46,0.00,-8.46,1.00
829,-8.46,0.00,-8.46,1.00
830,-8.46,0.00,-8.46,1.00
831,-8.46,0.00,-8.46,1.00
832,-8.46,0.00,-8.46,1.00
833,-8.46,0.00,-8.46,1.00
834,-8.46,0.00,-8.46,1.00
835,-8.46,0.00,-8.46,1.00
836,-8.46,0.00,-8.46,1.00
837,-8.46,0.00,-8.46,1.00
838,-8.46,0.00,-8.46,1.00
839,-8.46,0.00,-8.46,1.00
840,-8.46,0.00,-8.46,1.00
841,-8.46,0.00,-8.46,1.00
842,-8.46,0.00,-8.46,1.00
843,-8.46,0.00,-8.46,1.00
844,-8.46,0.00,-8.46,1.00
845,-8.46,0.00,-8.46,1.00
846,-8.46,0.00,-8.46,1.00
847,-8.46,0.00,-8.46,1.00
848,-8.46,0.00,-8.46,1.00
849,-8.46,0.00,-8.46,1.00
850,-8.46,0.00,-8.46,1.00
851,-8.46,0.00,-8.46,2.00
852,-8.46,0.00,-8.46,2.00
853,-8.46,0.00,-8.46,2.00
854,-8.46,0.00,-8.46,2.00
855,-8.46,0.00,-8.46,2.00
856,-8.46,0.00,-8.46,2.00
857,-8.46,0.00,-8.46,2.00
858,-8.46,0.00,-8.46,2.00
859,-8.46,0.00,-8.46,2.00
860,-8.46,0.00,-8.46,2.00
861,-8.46,0.00,-8.46,2.00
862,-8.46,0.00,-8.46,2.00
863,-8.46,0.00,-8.46,2.00
864,-8.46,0.00,-8.46,2.00
865,-8.46,0.00,-8.46,2.00
866,-8.46,0.00,-8.46,2.00
867,-8.46,0.00,-8.46,2.00
868,-8.46,0.00,-8.46,2.00
869,-8.46,0.00,-8.46,2.00
870,-8.46,0.00,-8.46,2.00
871,-8.46,0.00,-8.46,2.00
872,-8.46,0.00,-8.46,2.00
873,-8.46,0.00,-8.46,2.00
874,-8.46,0.00,-8.46,2.00
875,-8.46,0.00,-8.46,2.00
876,-8.46,0.00,-8.46,2.00
877,-8.46,0.00,-8.46,2.00
878,-8.46,0.00,-8.46,2.00
879,-8.46,0.00,-8.46,2.00
880,-8.46,0.00,-8.46,2.00
881,-8.46,0.00,-8.46,2.00
882,-8.46,0.00,-8.46,2.00
883,-8.46,0.00,-8.46,2.00
884,-8.46,0.00,-8.46,2.00
885,-8.46,0.00,-8.46,2.00
886,-8.46,0.00,-8.46,2.00
887,-8.46,0.00,-8.46,2.00
888,-8.46,0.00,-8.46,2.00
889,-8.46,0.00,-8.46,2.00
890,-8.46,0.00,-8.46,2.00
891,-8.46,0.00,-8.46,2.00
892,-8.46,0.00,-8.46,2.00
893,-8.46,0.00,-8.46,2.00
894,-8.46,0.00,-8.46,2.00
895,-8.46,0.00,-8.46,2.00
896,-8.46,0.00,-8.46,2.00
897,-8.46,0.00,-8.46,2.00
898,-8.46,0.00,-8.46,2.00
899,-8.46,0.00,-8.46,2.00
900,-8.46,0.00,-8.46,2.00
901,-8.46,0.00,-8.46,3.00
902,-8.46,0.00,-8.46,3.00
903,-8.46,0.00,-8.46,3.00
904,-8.46,0.00,-8.46,3.00
905,-8.46,0.00,-8.46,3.00
906,-8.46,0.00,-8.46,3.00
907,-8.46,0.00,-8.46,3.00
908,-8.46,0.00,-8.46,3.00
909,-8.46,0.00,-8.46,3.00
910,-8.46,0.00,-8.46,3.00
911,-8.46,0.00,-8.46,3.00
912,-8.46,0.00,-8.46,3.00
913,-8.46,0.00,-8.46,3.00
914,-8.46,0.00,-8.46,3.00
915,-8.46,0.00,-8.46,3.00
916,-8.46,0.00,-8.46,3.00
917,-8.46,0.00,-8.46,3.00
918,-8.46,0.00,-8.46,3.00
919,-8.46,0.00,-8.46,3.00
920,-8.46,0.00,-8.46,3.00
921,-8.46,0.00,-8.46,3.00
922,-8.46,0.00,-8.46,3.00
923,-8.46,0.00,-8.46,3.00
924,-8.46,0.00,-8.46,3.00
925,-8.46,0.00,-8.46,3.00
926,-8.46,0.00,-8.46,3.00
927,-8.46,0.00,-8.46,3.00
928,-8.46,0.00,-8.46,3.00
929,-8.46,0.00,-8.46,3.00
930,-8.46,0.00,-8.46,3.00
931,-8.46,0.00,-8.46,3.00
932,-8.46,0.00,-8.46,3.00
933,-8.46,0.00,-8.46,3.00
934,-8.46,0.00,-8.46,3.00
935,-8.46,0.00,-8.46,3.00
936,-8.46,0.00,-8.46,3.00
937,-8.46,0.00,-8.46,3.00
938,-8.46,0.00,-8.46,3.00
939,-8.46,0.00,-8.46,3.00
940,-8.46,0.00,-8.46,3.00
941,-8.46,0.00,-8.46,3.00
942,-8.46,0.00,-8.46,3.00
943,-8.46,0.00,-8.46,3.00
944,-8.46,0.00,-8.46,3.00
945,-8.46,0.00,-8.46,3.00
946,-8.46,0.00,-8.46,3.00
947,-8.46,0.00,-8.46,3.00
948,-8.46,0.00,-8.46,3.00
949,-8.46,0.00,-8.46,3.00
950,-8.46,0.00,-8.46,3.00
951,-8.46,0.00,-8.46,4.00
952,-8.46,0.00,-8.46,4.00
953,-8.46,0.00,-8.46,4.00
954,-8.46,0.00,-8.46,4.00
955,-8.46,0.00,-8.46,4.00
956,-8.46,0.00,-8.46,4.00
957,-8.46,0.00,-8.46,4.00
958,-8.46,0.00,-8.46,4.00
959,-8.46,0.00,-8.46,4.00
960,-8.46,0.00,-8.46,4.00
961,-8.46,0.00,-8.46,4.00
962,-8.46,0.00,-8.46,4.00
963,-8.46,0.00,-8.46,4.00
964,-8.46,0.00,-8.46,4.00
965,-8.46,0.00,-8.46,4.00
966,-8.46,0.00,-8.46,4.00
967,-8.46,0.00,-8.46,4.00
968,-8.46,0.00,-8.46,4.00
969,-8.46,0.00,-8.46,4.00
970,-8.46,0.00,-8.46,4.00
971,-8.46,0.00,-8.46,4.00
972,-8.46,0.00,-8.46,4.00
973,-8.46,0.00,-8.46,4.00
974,-8.46,0.00,-8.46,4.00
975,-8.46,0.00,-8.46,4.00
976,-8.46,0.00,-8.46,4.00
977,-8.46,0.00,-8.46,4.00
978,-8.46,0.00,-8.46,4.00
979,-8.46,0.00,-8.46,4.00
980,-8.46,0.00,-8.46,4.00
981,-8.46,0.00,-8.46,4.00
982,-8.46,0.00,-8.46,4.00
983,-8.46,0.00,-8.46,4.00
984,-8.46,0.00,-8.46,4.00
985,-8.46,0.00,-8.46,4.00
986,-8.46,0.00,-8.46,4.00
987,-8.46,0.00,-8.46,4.00
988,-8.46,0.00,-8.46,4.00
989,-8.46,0.00,-8.46,4.00
990,-8.46,0.00,-8.46,4.00
991,-8.46,0.00,-8.46,4.00
992,-8.46,0.00,-8.46,4.00
993,-8.46,0.00,-8.46,4.00
994,-8.46,0.00,-8.46,4.00
995,-8.46,0.00,-8.46,4.00
996,-8.46,0.00,-8.46,4.00
997,-8.46,0.00,-8.46,4.00
998,-8.46,0.00,-8.46,4.00
999,-8.46,0.00,-8.46,4.00
1000,-8.46,0.00,-8.46,4.00
1001,-7.95,0.00,-7.95,0.00
1002,-7.95,0.00,-7.95,0.00
1003,-7.95,0.00,-7.95,0.00
1004,-7.95,0.00,-7.95,0.00
1005,-7.95,0.00,-7.95,0.00
1006,-7.95,0.00,-7.95,0.00
1007,-7.95,0.00,-7.95,0.00
1008,-7.95,0.00,-7.95,0.00
1009,-7.95,0.00,-7.95,0.00
1010,-7.95,0.00,-7.95,0.00
1011,-7.95,0.00,-7.95,0.00
1012,-7.95,0.00,-7.95,0.00
1013,-7.95,0.00,-7.95,0.00
1014,-7.95,0.00,-7.95,0.00
1015,-7.95,0.00,-7.95,0.00
1016,-7.95,0.00,-7.95,0.00
1017,-7.95,0.00,-7.95,0.00
1018,-7.95,0.00,-7.95,0.00
1019,-7.95,0.00,-7.95,0.00
1020,-7.95,0.00,-7.95,0.00
1021,-7.95,0.00,-7.95,0.00
1022,-7.95,0.00,-7.95,0.00
1023,-7.95,0.00,-7.95,0.00
1024,-7.95,0.00,-7.95,0.00
1025,-7.95,0.00,-7.95,0.00
1026,-7.95,0.00,-7.95,0.00
1027,-7.95,0.00,-7.95,0.00
1028,-7.95,0.00,-7.95,0.00
1029,-7.95,0.00,-7.95,0.00
1030,-7.95,0.00,-7.95,0.00
1031,-7.95,0.00,-7.95,0.00
1032,-7.95,0.00,-7.95,0.00
1033,-7.95,0.00,-7.95,0.00
1034,-7.95,0.00,-7.95,0.00
1035,-7.95,0.00,-7.95,0.00
1036,-7.95,0.00,-7.95,0.00
1037,-7.95,0.00,-7.95,0.00
1038,-7.95,0.00,-7.95,0.00
1039,-7.95,0.00,-7.95,0.00
1040,-7.95,0.00,-7.95,0.00
1041,-7.95,0.00,-7.95,0.00
1042,-7.95,0.00,-7.95,0.00
1043,-7.95,0.00,-7.95,0.00
1044,-7.95,0.00,-7.95,0.00
1045,-7.95,0.00,-7.95,0.00
1046,-7.95,0.00,-7.95,0.00
1047,-7.95,0.00,-7.95,0.00
1048,-7.95,0.00,-7.95,0.00
1049,-7.95,0.00,-7.95,0.00
1050,-7.95,0.00,-7.95,0.00
1051,-7.95,0.00,-7.95,1.00
1052,-7.95,0.00,-7.95,1.00
1053,-7.95,0.00,-7.95,1.00
1054,-7.95,0.00,-7.95,1.00
1055,-7.95,0.00,-7.95,1.00
1056,-7.95,0.00,-7.95,1.00
1057,-7.95,0.00,-7.95,1.00
1058,-7.95,0.00,-7.95,1.00
1059,-7.95,0.00,-7.95,1.00
1060,-7.95,0.00,-7.95,1.00
1061,-7.95,0.00,-7.95,1.00
1062,-7.95,0.00,-7.95,1.00
1063,-7.95,0.00,-7.95,1.00
1064,-7.95,0.00,-7.95,1.00
1065,-7.95,0.00,-7.95,1.00
1066,-7.95,0.00,-7.95,1.00
1067,-7.95,0.00,-7.95,1.00
1068,-7.95,0.00,-7.95,1.00
1069,-7.95,0.00,-7.95,1.00
1070,-7.95,0.00,-7.95,1.00
1071,-7.95,0.00,-7.95,1.00
1072,-7.95,0.00,-7.95,1.00
1073,-7.95,0.00,-7.95,1.00
1074,-7.95,0.00,-7.95,1.00
1075,-7.95,0.00,-7.95,1.00
1076,-7.95,0.00,-7.95,1.00
1077,-7.95,0.00,-7.95,1.00
1078,-7.95,0.00,-7.95,1.00
1079,-7.95,0.00,-7.95,1.00
1080,-7.95,0.00,-7.95,1.00
1081,-7.95,0.00,-7.95,1.00
1082,-7.95,0.00,-7.95,1.00
1083,-7.95,0.00,-7.95,1.00
1084,-7.95,0.00,-7.95,1.00
1085,-7.95,0.00,-7.95,1.00
1086,-7.95,0.00,-7.95,1.00
1087,-7.95,0.00,-7.95,1.00
1088,-7.95,0.00,-7.95,1.00
1089,-7.95,0.00,-7.95,1.00
1090,-7.95,0.00,-7.95,1.00
1091,-7.95,0.00,-7.95,1.00
1092,-7.95,0.00,-7.95,1.00
1093,-7.95,0.00,-7.95,1.00
1094,-7.95,0.00,-7.95,1.00
1095,-7.95,0.00,-7.95,1.00
1096,-7.95,0.00,-7.95,1.00
1097,-7.95,0.00,-7.95,1.00
1098,-7.95,0.00,-7.95,1.00
1099,-7.95,0.00,-7.95,1.00
1100,-7.95,0.00,-7.95,1.00
1101,-7.95,0.00,-7.95,2.00
1102,-7.95,0.00,-7.95,2.00
1103,-7.95,0.00,-7.95,2.00
1104,-7.95,0.00,-7.95,2.00
1105,-7.95,0.00,-7.95,2.00
1106,-7.95,0.00,-7.95,2.00
1107,-7.95,0.00,-7.95,2.00
1108,-7.95,0.00,-7.95,2.00
1109,-7.95,0.00,-7.95,2.00
1110,-7.95,0.00,-7.95,2.00
1111,-7.95,0.00,-7.95,2.00
1112,-7.95,0.00,-7.95,2.00
1113,-7.95,0.00,-7.95,2.00
1114,-7.95,0.00,-7.95,2.00
1115,-7.95,0.00,-7.95,2.00
1116,-7.95,0.00,-7.95,2.00
1117,-7.95,0.00,-7.95,2.00
1118,-7.95,0.00,-7.95,2.00
1119,-7.95,0.00,-7.95,2.00
1120,-7.95,0.00,-7.95,2.00
1121,-7.95,0.00,-7.95,2.00
1122,-7.95,0.00,-7.95,2.00
1123,-7.95,0.00,-7.95,2.00
1124,-7.95,0.00,-7.95,2.00
1125,-7.95,0.00,-7.95,2.00
1126,-7.95,0.00,-7.95,2.00
1127,-7.95,0.00,-7.95,2.00
1128,-7.95,0.00,-7.95,2.00
1129,-7.95,0.00,-7.95,2.00
1130,-7.95,0.00,-7.95,2.00
1131,-7.95,0.00,-7.95,2.00
1132,-7.95,0.00,-7.95,2.00
1133,-7.95,0.00,-7.95,2.00
1134,-7.95,0.00,-7.95,2.00
1135,-7.95,0.00,-7.95,2.00
1136,-7.95,0.00,-7.95,2.00
1137,-7.95,0.00,-7.95,2.00
1138,-7.95,0.00,-7.95,2.00
1139,-7.95,0.00,-7.95,2.00
1140,-7.95,0.00,-7.95,2.00
1141,-7.95,0.00,-7.95,2.00
1142,-7.95,0.00,-7.95,2.00
1143,-7.95,0.00,-7.95,2.00
1144,-7.95,0.00,-7.95,2.00
1145,-7.95,0.00,-7.95,2.00
1146,-7.95,0.00,-7.95,2.00
1147,-7.95,0.00,-7.95,2.00
1148,-7.95,0.00,-7.95,2.00
1149,-7.95,0.00,-7.95,2.00
1150,-7.95,0.00,-7.95,2.00
1151,-7.95,0.00,-7.95,3.00
1152,-7.95,0.00,-7.95,3.00
1153,-7.95,0.00,-7.95,3.00
1154,-7.95,0.00,-7.95,3.00
1155,-7.95,0.00,-7.95,3.00
1156,-7.95,0.00,-7.95,3.00
1157,-7.95,0.00,-7.95,3.00
1158,-7.95,0.00,-7.95,3.00
1159,-7.95,0.00,-7.95,3.00
1160,-7.95,0.00,-7.95,3.00
1161,-7.95,0.00,-7.95,3.00
1162,-7.95,0.00,-7.95,3.00
1163,-7.95,0.00,-7.95,3.00
1164,-7.95,0.00,-7.95,3.00
1165,-7.95,0.00,-7.95,3.00
1166,-7.95,0.00,-7.95,3.00
1167,-7.95,0.00,-7.95,3.00
1168,-7.95,0.00,-7.95,3.00
1169,-7.95,0.00,-7.95,3.00
1170,-7.95,0.00,-7.95,3.00
1171,-7.95,0.00,-7.95,3.00
1172,-7.95,0.00,-7.95,3.00
1173,-7.95,0.00,-7.95,3.00
1174,-7.95,0.00,-7.95,3.00
1175,-7.95,0.00,-7.95,3.00
1176,-7.95,0.00,-7.95,3.00
1177,-7.95,0.00,-7.95,3.00
1178,-7.95,0.00,-7.95,3.00
1179,-7.95,0.00,-7.95,3.00
1180,-7.95,0.00,-7.95,3.00
1181,-7.95,0.00,-7.95,3.00
1182,-7.95,0.00,-7.95,3.00
1183,-7.95,0.00,-7.95,3.00
1184,-7.95,0.00,-7.95,3.00
1185,-7.95,0.00,-7.95,3.00
1186,-7.95,0.00,-7.95,3.00
1187,-7.95,0.00,-7.95,3.00
1188,-7.95,0.00,-7.95,3.00
1189,-7.95,0.00,-7.95,3.00
1190,-7.95,0.00,-7.95,3.00
1191,-7.95,0.00,-7.95,3.00
1192,-7.95,0.00,-7.95,3.00
1193,-7.95,0.00,-7.95,3.00
1194,-7.95,0.00,-7.95,3.00
1195,-7.95,0.00,-7.95,3.00
1196,-7.95,0.00,-7.95,3.00
1197,-7.95,0.00,-7.95,3.00
1198,-7.95,0.00,-7.95,3.00
1199,-7.95,0.00,-7.95,3.00
1200,-7.95,0.00,-7.95,3.00
1201,-7.95,0.00,-7.95,4.00
1202,-7.95,0.00,-7.95,4.00
1203,-7.95,0.00,-7.95,4.00
1204,-7.95,0.00,-7.95,4.00
1205,-7.95,0.00,-7.95,4.00
1206,-7.95,0.00,-7.95,4.00
1207,-7.95,0.00,-7.95,4.00
1208,-7.95,0.00,-7.95,4.00
1209,-7.95,0.00,-7.95,4.00
1210,-7.95,0.00,-7.95,4.00
1211,-7.95,0.00,-7.95,4.00
1212,-7.95,0.00,-7.95,4.00
1213,-7.95,0.00,-7.95,4.00
1214,-7.95,0.00,-7.95,4.00
1215,-7.95,0.00,-7.95,4.00
1216,-7.95,0.00,-7.95,4.00
1217,-7.95,0.00,-7.95,4.00
1218,-7.95,0.00,-7.95,4.00
1219,-7.95,0.00,-7.95,4.00
1220,-7.95,0.00,-7.95,4.00
1221,-7.95,0.00,-7.95,4.00
1222,-7.95,0.00,-7.95,4.00
1223,-7.95,0.00,-7.95,4.00
1224,-7.95,0.00,-7.95,4.00
1225,-7.95,0.00,-7.95,4.00
1226,-7.95,0.00,-7.95,4.00
1227,-7.95,0.00,-7.95,4.00
1228,-7.95,0.00,-7.95,4.00
1229,-7.95,0.00,-7.95,4.00
1230,-7.95,0.00,-7.95,4.00
1231,-7.95,0.00,-7.95,4.00
1232,-7.95,0.00,-7.95,4.00
1233,-7.95,0.00,-7.95,4.00
1234,-7.95,0.00,-7.95,4.00
1235,-7.95,0.00,-7.95,4.00
1236,-7.95,0.00,-7.95,4.00
1237,-7.95,0.00,-7.95,4.00
1238,-7.95,0.00,-7.95,4.00
1239,-7.95,0.00,-7.95,4.00
1240,-7.95,0.00,-7.95,4.00
1241,-7.95,0.00,-7.95,4.00
1242,-7.95,0.00,-7.95,4.00
1243,-7.95,0.00,-7.95,4.00
1244,-7.95,0.00,-7.95,4.00
1245,-7.95,0.00,-7.95,4.00
1246,-7.95,0.00,-7.95,4.00
1247,-7.95,0.00,-7.95,4.00
1248,-7.95,0.00,-7.95,4.00
1249,-7.95,0.00,-7.95,4.00
1250,-7.95,0.00,-7.95,4.00
1251,-7.44,0.00,-7.44,0.00
1252,-7.44,0.00,-7.44,0.00
1253,-7.44,0.00,-7.44,0.00
1254,-7.44,0.00,-7.44,0.00
1255,-7.44,0.00,-7.44,0.00
1256,-7.44,0.00,-7.44,0.00
1257,-7.44,0.00,-7.44,0.00
1258,-7.44,0.00,-7.44,0.00
1259,-7.44,0.00,-7.44,0.00
1260,-7.44,0.00,-7.44,0.00
1261,-7.44,0.00,-7.44,0.00
1262,-7.44,0.00,-7.44,0.00
1263,-7.44,0.00,-7.44,0.00
1264,-7.44,0.00,-7.44,0.00
1265,-7.44,0.00,-7.44,0.00
1266,-7.44,0.00,-7.44,0.00
1267,-7.44,0.00,-7.44,0.00
1268,-7.44,0.00,-7.44,0.00
1269,-7.44,0.00,-7.44,0.00
1270,-7.44,0.00,-7.44,0.00
1271,-7.44,0.00,-7.44,0.00
1272,-7.44,0.00,-7.44,0.00
1273,-7.44,0.00,-7.44,0.00
1274,-7.44,0.00,-7.44,0.00
1275,-7.44,0.00,-7.44,0.00
1276,-7.44,0.00,-7.44,0.00
1277,-7.44,0.00,-7.44,0.00
1278,-7.44,0.00,-7.44,0.00
1279,-7.44,0.00,-7.44,0.00
1280,-7.44,0.00,-7.44,0.00
1281,-7.44,0.00,-7.44,0.00
1282,-7.44,0.00,-7.44,0.00
1283,-7.44,0.00,-7.44,0.00
1284,-7.44,0.00,-7.44,0.00
1285,-7.44,0.00,-7.44,0.00
1286,-7.44,0.00,-7.44,0.00
1287,-7.44,0.00,-7.44,0.00
1288,-7.44,0.00,-7.44,0.00
1289,-7.44,0.00,-7.44,0.00
1290,-7.44,0.00,-7.44,0.00
1291,-7.44,0.00,-7.44,0.00
1292,-7.44,0.00,-7.44,0.00
1293,-7.44,0.00,-7.44,0.00
1294,-7.44,0.00,-7.44,0.00
1295,-7.44,0.00,-7.44,0.00
1296,-7.44,0.00,-7.44,0.00
1297,-7.44,0.00,-7.44,0.00
1298,-7.44,0.00,-7.44,0.00
1299,-7.44,0.00,-7.44,0.00
1300,-7.44,0.00,-7.44,0.00
1301,-7.44,0.00,-7.44,1.00
1302,-7.44,0.00,-7.44,1.00
1303,-7.44,0.00,-7.44,1.00
1304,-7.44,0.00,-7.44,1.00
1305,-7.44,0.00,-7.44,1.00
1306,-7.44,0.00,-7.44,1.00
1307,-7.44,0.00,-7.44,1.00
1308,-7.44,0.00,-7.44,1.00
1309,-7.44,0.00,-7.44,1.00
1310,-7.44,0.00,-7.44,1.00
1311,-7.44,0.00,-7.44,1.00
1312,-7.44,0.00,-7.44,1.00
1313,-7.44,0.00,-7.44,1.00
1314,-7.44,0.00,-7.44,1.00
1315,-7.44,0.00,-7.44,1.00
1316,-7.44,0.00,-7.44,1.00
1317,-7.44,0.00,-7.44,1.00
1318,-7.44,0.00,-7.44,1.00
1319,-7.44,0.00,-7.44,1.00
1320,-7.44,0.00,-7.44,1.00
1321,-7.44,0.00,-7.44,1.00
1322,-7.44,0.00,-7.44,1.00
1323,-7.44,0.00,-7.44,1.00
1324,-7.44,0.00,-7.44,1.00
1325,-7.44,0.00,-7.44,1.00
1326,-7.44,0.00,-7.44,1.00
1327,-7.44,0.00,-7.44,1.00
1328,-7.44,0.00,-7.44,1.00
1329,-7.44,0.00,-7.44,1.00
1330,-7.44,0.00,-7.44,1.00
1331,-7.44,0.00,-7.44,1.00
1332,-7.44,0.00,-7.44,1.00
1333,-7.44,0.00,-7.44,1.00
1334,-7.44,0.00,-7.44,1.00
1335,-7.44,0.00,-7.44,1.00
1336,-7.44,0.00,-7.44,1.00
1337,-7.44,0.00,-7.44,1.00
1338,-7.44,0.00,-7.44,1.00
1339,-7.44,0.00,-7.44,1.00
1340,-7.44,0.00,-7.44,1.00
1341,-7.44,0.00,-7.44,1.00
1342,-7.44,0.00,-7.44,1.00
1343,-7.44,0.00,-7.44,1.00
1344,-7.44,0.00,-7.44,1.00
1345,-7.44,0.00,-7.44,1.00
1346,-7.44,0.00,-7.44,1.00
1347,-7.44,0.00,-7.44,1.00
1348,-7.44,0.00,-7.44,1.00
1349,-7.44,0.00,-7.44,1.00
1350,-7.44,0.00,-7.44,1.00
1351,-7.44,0.00,-7.44,2.00
1352,-7.44,0.00,-7.44,2.00
1353,-7.44,0.00,-7.44,2.00
1354,-7.44,0.00,-7.44,2.00
1355,-7.44,0.00,-7.44,2.00
1356,-7.44,0.00,-7.44,2.00
1357,-7.44,0.00,-7.44,2.00
1358,-7.44,0.00,-7.44,2.00
1359,-7.44,0.00,-7.44,2.00
1360,-7.44,0.00,-7.44,2.00
1361,-7.44,0.00,-7.44,2.00
1362,-7.44,0.00,-7.44,2.00
1363,-7.44,0.00,-7.44,2.00
1364,-7.44,0.00,-7.44,2.00
1365,-7.44,0.00,-7.44,2.00
1366,-7.44,0.00,-7.44,2.00
1367,-7.44,0.00,-7.44,2.00
1368,-7.44,0.00,-7.44,2.00
1369,-7.44,0.00,-7.44,2.00
1370,-7.44,0.00,-7.44,2.00
1371,-7.44,0.00,-7.44,2.00
1372,-7.44,0.00,-7.44,2.00
1373,-7.44,0.00,-7.44,2.00
1374,-7.44,0.00,-7.44,2.00
1375,-7.44,0.00,-7.44,2.00
1376,-7.44,0.00,-7.44,2.00
